address,property_code,bathrooms,detailedtype,distance,district,exterior,floor,isparkingspaceincludedinprice,latitude,longitude,municipality,newdevelopment,operation,price,pricebyarea,propertytype,province,rooms,size,status,topplus,extracted_date,readable_date
calle de Luis Peidró,102306697,2,flat,587,Retiro,true,8,true,40.394656,-3.6740769,Madrid,false,sale,566000.0,4678.0,penthouse,Madrid,2,121.0,good,false,20240830114811,2024-08-30T11:48:11Z
calle del Duque de Sesto,102389393,2,flat,841,Barrio de Salamanca,true,7,false,40.421072,-3.6768439,Madrid,false,sale,1299000.0,10825.0,flat,Madrid,3,120.0,good,true,20240731223739,2024-07-31T22:37:39Z
calle del Duque de Sesto,102389393,2,flat,857,Barrio de Salamanca,true,7,false,40.421072,-3.6768439,Madrid,false,sale,1285000.0,10620.0,flat,Madrid,3,121.0,good,true,20240830114824,2024-08-30T11:48:24Z
calle del Duque de Sesto,102389393,2,flat,841,Barrio de Salamanca,true,7,false,40.421072,-3.6768439,Madrid,false,sale,1285000.0,10620.0,flat,Madrid,3,121.0,good,true,20240830114825,2024-08-30T11:48:25Z
plaza Posada de San Antonio,102401268,3,flat,753,Centro,true,3,true,40.32594,-3.7644766,Leganés,false,sale,406000.0,2307.0,penthouse,Madrid,4,176.0,good,false,20240830235008,2024-08-30T23:50:08Z
paseo de la Dirección,102415482,1,flat,521,Tetuán,true,14,true,40.466734,-3.7080267,Madrid,false,sale,475000.0,6013.0,flat,Madrid,1,79.0,good,false,20240731223744,2024-07-31T22:37:44Z
Universidad - Hospital,102419993,2,flat,519,Universidad - Hospital,true,2,false,40.2946195,-3.8263031,Fuenlabrada,false,sale,365000.0,2874.0,flat,Madrid,3,127.0,good,false,20240830235003,2024-08-30T23:50:03Z
calle del Cerro del Castañar,102449248,6,chalet,939,Fuencarral,false,null,true,40.4879715,-3.7070192,Madrid,false,sale,2000000.0,4415.0,chalet,Madrid,5,453.0,good,false,20240731223746,2024-07-31T22:37:46Z
calle del Cerro del Castañar,102449248,6,chalet,939,Fuencarral,false,null,true,40.4879715,-3.7070192,Madrid,false,sale,1950000.0,4305.0,chalet,Madrid,5,453.0,good,false,20240830114938,2024-08-30T11:49:38Z
"calle Honda, 21",102458940,2,flat,422,Centro,true,1,true,40.2813934,-3.7920145,Fuenlabrada,true,sale,241000.0,2510.0,flat,Madrid,3,96.0,newdevelopment,false,20240830235003,2024-08-30T23:50:03Z
"calle Honda, 21",102458945,2,flat,422,Centro,true,1,true,40.2813934,-3.7920145,Fuenlabrada,true,sale,240000.0,2162.0,flat,Madrid,3,111.0,newdevelopment,false,20240830235003,2024-08-30T23:50:03Z
barrio Huertas-Cortes,102498200,3,flat,894,Centro,true,2,false,40.410017,-3.6948135,Madrid,false,sale,859000.0,6459.0,flat,Madrid,3,133.0,good,false,20240731223737,2024-07-31T22:37:37Z
barrio Huertas-Cortes,102498200,3,flat,894,Centro,true,2,false,40.410017,-3.6948135,Madrid,false,sale,859000.0,6459.0,flat,Madrid,3,133.0,good,false,20240830114814,2024-08-30T11:48:14Z
barrio Virgen del Cortijo - Manoteras,102551504,1,flat,425,Hortaleza,true,18,false,40.484231,-3.6691518,Madrid,false,sale,265000.0,7162.0,studio,Madrid,0,37.0,good,false,20240731223746,2024-07-31T22:37:46Z
calle de la Sierra Vieja,102562584,1,flat,826,Villa de Vallecas,false,1,false,40.3768202,-3.6257626,Madrid,false,sale,167000.0,2062.0,flat,Madrid,2,81.0,good,false,20240731223735,2024-07-31T22:37:35Z
calle de la Sierra Vieja,102562584,1,flat,826,Villa de Vallecas,false,1,false,40.3768202,-3.6257626,Madrid,false,sale,167000.0,2062.0,flat,Madrid,2,81.0,good,false,20240830114807,2024-08-30T11:48:07Z
avenida de la Hispanidad,102563226,2,flat,981,Sudeste Industrial,false,3,false,40.2854043,-3.779774,Fuenlabrada,false,sale,118000.0,1372.0,studio,Madrid,0,86.0,good,false,20240830235003,2024-08-30T23:50:03Z
calle Bueso Pineda s/n,102608484,4,chalet,248,Ciudad Lineal,false,null,true,40.45465,-3.6548196,Madrid,false,sale,1975000.0,5643.0,chalet,Madrid,4,350.0,good,false,20240731223744,2024-07-31T22:37:44Z
calle Bueso Pineda s/n,102608484,4,chalet,248,Ciudad Lineal,false,null,true,40.45465,-3.6548196,Madrid,false,sale,1975000.0,5643.0,chalet,Madrid,4,350.0,good,false,20240830114934,2024-08-30T11:49:34Z
barrio Apóstol Santiago,102628640,6,chalet,917,Hortaleza,false,null,false,40.4731258,-3.6635477,Madrid,false,sale,1050000.0,2500.0,chalet,Madrid,9,420.0,good,false,20240731223746,2024-07-31T22:37:46Z
barrio Apóstol Santiago,102628640,6,chalet,917,Hortaleza,false,null,false,40.4731258,-3.6635477,Madrid,false,sale,1050000.0,2500.0,chalet,Madrid,9,420.0,good,false,20240830114940,2024-08-30T11:49:40Z
avenida de los Andes,102634540,2,flat,871,Hortaleza,true,4,true,40.4550425,-3.6249216,Madrid,false,sale,1280000.0,8421.0,flat,Madrid,3,152.0,good,false,20240731223744,2024-07-31T22:37:44Z
avenida de los Andes,102634540,2,flat,871,Hortaleza,true,4,true,40.4550425,-3.6249216,Madrid,false,sale,1280000.0,8421.0,flat,Madrid,3,152.0,good,false,20240830114935,2024-08-30T11:49:35Z
barrio Derechos Humanos,102660927,2,chalet,898,Derechos Humanos,false,null,true,40.3212507,-3.7610951,Leganés,false,sale,475000.0,1806.0,chalet,Madrid,5,263.0,good,false,20240830235006,2024-08-30T23:50:06Z
barrio Derechos Humanos,102660927,2,chalet,694,Derechos Humanos,false,null,true,40.3212507,-3.7610951,Leganés,false,sale,475000.0,1806.0,chalet,Madrid,5,263.0,good,false,20240830235007,2024-08-30T23:50:07Z
travesía de las Pozas,102665714,2,flat,579,Centro,true,2,false,40.4262801,-3.7073254,Madrid,false,sale,636000.0,6057.0,flat,Madrid,3,105.0,good,true,20240731223740,2024-07-31T22:37:40Z
travesía de las Pozas,102665714,2,flat,494,Centro,true,2,false,40.4259014,-3.7053313,Madrid,false,sale,636000.0,6057.0,flat,Madrid,3,105.0,good,true,20240830114827,2024-08-30T11:48:27Z
calle Emilio Raboso,102667585,1,flat,203,Puente de Vallecas,true,3,false,40.3914466,-3.6710154,Madrid,false,sale,329000.0,3225.0,penthouse,Madrid,2,102.0,good,false,20240731223736,2024-07-31T22:37:36Z
El Naranjo,102670358,1,flat,877,El Naranjo,true,2,false,40.2984457,-3.8093055,Fuenlabrada,false,sale,188000.0,2350.0,flat,Madrid,3,80.0,good,false,20240830235005,2024-08-30T23:50:05Z
"ronda de Sobradiel, 29",102677448,5,chalet,442,Hortaleza,false,null,true,40.4523334,-3.6391273,Madrid,false,sale,1800000.0,6522.0,chalet,Madrid,6,276.0,good,true,20240731223744,2024-07-31T22:37:44Z
"ronda de Sobradiel, 29",102677448,5,chalet,442,Hortaleza,false,null,true,40.4523334,-3.6391273,Madrid,false,sale,1800000.0,6522.0,chalet,Madrid,6,276.0,good,true,20240830114935,2024-08-30T11:49:35Z
calle de Guerrero y Mendoza,102694762,4,chalet,322,Chamartín,false,null,false,40.4530377,-3.6714334,Madrid,false,sale,2580000.0,8600.0,chalet,Madrid,3,300.0,good,false,20240731223743,2024-07-31T22:37:43Z
calle de Guerrero y Mendoza,102694762,4,chalet,322,Chamartín,false,null,false,40.4530377,-3.6714334,Madrid,false,sale,2580000.0,8600.0,chalet,Madrid,3,300.0,good,false,20240830114933,2024-08-30T11:49:33Z
barrio Almagro,102694856,4,flat,904,Chamberí,true,5,false,40.4348764,-3.6975616,Madrid,false,sale,2600000.0,12150.0,flat,Madrid,4,214.0,good,false,20240731223741,2024-07-31T22:37:41Z
Carrera de San Jerónimo,102711209,4,flat,40,Centro,true,5,false,40.4171993,-3.7019071,Madrid,false,sale,2350000.0,10780.0,flat,Madrid,4,218.0,good,true,20240731223738,2024-07-31T22:37:38Z
Carrera de San Jerónimo,102711209,4,flat,40,Centro,true,5,false,40.4171993,-3.7019071,Madrid,false,sale,2350000.0,10780.0,flat,Madrid,4,218.0,good,true,20240830114824,2024-08-30T11:48:24Z
El Naranjo,102720170,1,flat,814,El Naranjo,false,2,false,40.2987938,-3.8085978,Fuenlabrada,false,sale,188000.0,1649.0,flat,Madrid,3,114.0,good,false,20240830235005,2024-08-30T23:50:05Z
barrio Conde Orgaz-Piovera,102729947,6,chalet,515,Hortaleza,false,null,true,40.4595615,-3.6343136,Madrid,false,sale,5500000.0,4783.0,chalet,Madrid,7,1150.0,good,true,20240731223744,2024-07-31T22:37:44Z
barrio Conde Orgaz-Piovera,102729947,6,chalet,907,Hortaleza,false,null,true,40.4595615,-3.6343136,Madrid,false,sale,5500000.0,4783.0,chalet,Madrid,7,1150.0,good,true,20240731223745,2024-07-31T22:37:45Z
barrio Conde Orgaz-Piovera,102729947,6,chalet,577,Hortaleza,false,null,true,40.4600387,-3.6336738,Madrid,false,sale,5500000.0,4783.0,chalet,Madrid,7,1150.0,good,true,20240830114935,2024-08-30T11:49:35Z
barrio Conde Orgaz-Piovera,102729947,6,chalet,861,Hortaleza,false,null,true,40.4600387,-3.6336738,Madrid,false,sale,5500000.0,4783.0,chalet,Madrid,7,1150.0,good,true,20240830114938,2024-08-30T11:49:38Z
barrio Ciudad Jardín,102730570,3,chalet,958,Chamartín,false,null,false,40.4504551,-3.6721557,Madrid,false,sale,1700000.0,13710.0,chalet,Madrid,3,124.0,good,false,20240731223742,2024-07-31T22:37:42Z
barrio Ciudad Jardín,102730570,3,chalet,586,Chamartín,false,null,false,40.4504551,-3.6721557,Madrid,false,sale,1700000.0,13710.0,chalet,Madrid,3,124.0,good,false,20240731223743,2024-07-31T22:37:43Z
barrio Ciudad Jardín,102730570,3,chalet,958,Chamartín,false,null,false,40.4504551,-3.6721557,Madrid,false,sale,1700000.0,13710.0,chalet,Madrid,3,124.0,good,false,20240830114835,2024-08-30T11:48:35Z
barrio Ciudad Jardín,102730570,3,chalet,586,Chamartín,false,null,false,40.4504551,-3.6721557,Madrid,false,sale,1700000.0,13710.0,chalet,Madrid,3,124.0,good,false,20240830114933,2024-08-30T11:49:33Z
barrio Conde Orgaz-Piovera,102750021,8,chalet,540,Hortaleza,false,null,true,40.4596483,-3.6334482,Madrid,false,sale,5500000.0,4783.0,chalet,Madrid,8,1150.0,good,false,20240731223744,2024-07-31T22:37:44Z
barrio Conde Orgaz-Piovera,102750021,8,chalet,907,Hortaleza,false,null,true,40.4596483,-3.6334482,Madrid,false,sale,5500000.0,4783.0,chalet,Madrid,8,1150.0,good,false,20240731223745,2024-07-31T22:37:45Z
barrio Conde Orgaz-Piovera,102750021,8,chalet,540,Hortaleza,false,null,true,40.4596483,-3.6334482,Madrid,false,sale,5500000.0,4783.0,chalet,Madrid,8,1150.0,good,true,20240830114935,2024-08-30T11:49:35Z
barrio Conde Orgaz-Piovera,102750021,8,chalet,907,Hortaleza,false,null,true,40.4596483,-3.6334482,Madrid,false,sale,5500000.0,4783.0,chalet,Madrid,8,1150.0,good,true,20240830114938,2024-08-30T11:49:38Z
barrio Simancas,102756977,1,flat,463,San Blas,true,null,true,40.4384509,-3.6329762,Madrid,false,sale,300000.0,4167.0,studio,Madrid,0,72.0,good,false,20240731223742,2024-07-31T22:37:42Z
barrio Simancas,102756977,1,flat,903,San Blas,true,null,true,40.4369144,-3.630729,Madrid,false,sale,300000.0,4167.0,studio,Madrid,0,72.0,good,false,20240830114831,2024-08-30T11:48:31Z
barrio Simancas,102756977,1,flat,705,San Blas,true,null,true,40.4369144,-3.630729,Madrid,false,sale,300000.0,4167.0,studio,Madrid,0,72.0,good,false,20240830114844,2024-08-30T11:48:44Z
calle de María de Molina,102765443,4,flat,553,Chamartín,true,4,true,40.4389755,-3.6901992,Madrid,false,sale,3150000.0,7895.0,flat,Madrid,6,399.0,renew,false,20240731223741,2024-07-31T22:37:41Z
calle de Juan de Urbieta,102794375,2,flat,846,Retiro,true,bj,false,40.4076962,-3.6764793,Madrid,false,sale,465000.0,2818.0,flat,Madrid,2,165.0,good,false,20240731223737,2024-07-31T22:37:37Z
calle de Juan de Urbieta,102794375,2,flat,846,Retiro,true,bj,false,40.4076962,-3.6764793,Madrid,false,sale,465000.0,2818.0,flat,Madrid,2,165.0,good,false,20240830114817,2024-08-30T11:48:17Z
calle de Ceuta,102794556,1,flat,772,Tetuán,true,bj,false,40.4619062,-3.6969874,Madrid,false,sale,247000.0,3580.0,flat,Madrid,2,69.0,good,false,20240731223744,2024-07-31T22:37:44Z
calle de Ceuta,102794556,1,flat,549,Tetuán,true,bj,false,40.4635789,-3.6984322,Madrid,false,sale,247000.0,3580.0,flat,Madrid,2,69.0,good,false,20240830114935,2024-08-30T11:49:35Z
avenida de Pablo Neruda,102817971,2,flat,559,Puente de Vallecas,true,bj,true,40.3796221,-3.6583957,Madrid,false,sale,269000.0,2989.0,flat,Madrid,3,90.0,good,false,20240731223735,2024-07-31T22:37:35Z
avenida de Pablo Neruda,102817971,2,flat,634,Puente de Vallecas,true,bj,true,40.3805319,-3.6589961,Madrid,false,sale,269000.0,2989.0,flat,Madrid,3,90.0,good,false,20240830114805,2024-08-30T11:48:05Z
barrio Valderas - Los Castillos,102821885,2,flat,21,Valderas - Los Castillos,false,2,false,40.3560082,-3.8039686,Alcorcón,false,sale,250000.0,2660.0,studio,Madrid,0,94.0,good,false,20240830235010,2024-08-30T23:50:10Z
avenida de Las Aguilas,102825726,1,flat,340,Latina,true,1,false,40.3821537,-3.7668442,Madrid,false,sale,185000.0,2434.0,flat,Madrid,3,76.0,renew,false,20240830235013,2024-08-30T23:50:13Z
barrio Canillas,102837232,6,chalet,745,Hortaleza,false,null,true,40.4612037,-3.6486334,Madrid,false,sale,1538000.0,2542.0,chalet,Madrid,8,605.0,renew,false,20240731223744,2024-07-31T22:37:44Z
barrio Canillas,102837232,6,chalet,774,Hortaleza,false,null,true,40.4612037,-3.6486334,Madrid,false,sale,1538000.0,2542.0,chalet,Madrid,8,605.0,renew,false,20240731223745,2024-07-31T22:37:45Z
barrio Canillas,102837232,6,chalet,745,Hortaleza,false,null,true,40.4612037,-3.6486334,Madrid,false,sale,1538000.0,2542.0,chalet,Madrid,8,605.0,renew,false,20240830114934,2024-08-30T11:49:34Z
barrio Canillas,102837232,6,chalet,774,Hortaleza,false,null,true,40.4612037,-3.6486334,Madrid,false,sale,1538000.0,2542.0,chalet,Madrid,8,605.0,renew,false,20240830114937,2024-08-30T11:49:37Z
Tobago,102850527,4,chalet,262,San Blas,false,null,true,40.4446153,-3.6350474,Madrid,false,sale,1050000.0,3684.0,chalet,Madrid,5,285.0,good,false,20240731223742,2024-07-31T22:37:42Z
Tobago,102850527,4,chalet,262,San Blas,false,null,true,40.4446153,-3.6350474,Madrid,false,sale,1050000.0,3684.0,chalet,Madrid,5,285.0,good,false,20240830114844,2024-08-30T11:48:44Z
paseo de la Castellana,102853264,4,flat,875,Tetuán,true,9,false,40.4570023,-3.6919993,Madrid,false,sale,1349000.0,8875.0,flat,Madrid,3,152.0,good,false,20240731223743,2024-07-31T22:37:43Z
"calle Polvoranca, 14",102869812,2,flat,853,Centro,true,2,false,40.349978,-3.8267823,Alcorcón,true,sale,239000.0,3145.0,flat,Madrid,2,76.0,newdevelopment,false,20240830235010,2024-08-30T23:50:10Z
calle de Villanueva,102911946,3,flat,530,Barrio de Salamanca,true,1,false,40.4214058,-3.6871181,Madrid,false,sale,3750000.0,15756.0,flat,Madrid,4,238.0,good,true,20240731223739,2024-07-31T22:37:39Z
calle de Villanueva,102911946,3,flat,919,Barrio de Salamanca,true,1,false,40.4214058,-3.6871181,Madrid,false,sale,3750000.0,15756.0,flat,Madrid,4,238.0,good,true,20240731223740,2024-07-31T22:37:40Z
calle de Villanueva,102911946,3,flat,530,Barrio de Salamanca,true,1,false,40.4214058,-3.6871181,Madrid,false,sale,3750000.0,15756.0,flat,Madrid,4,238.0,good,true,20240830114824,2024-08-30T11:48:24Z
calle de Villanueva,102911946,3,flat,919,Barrio de Salamanca,true,1,false,40.4214058,-3.6871181,Madrid,false,sale,3750000.0,15756.0,flat,Madrid,4,238.0,good,true,20240830114827,2024-08-30T11:48:27Z
barrio Atalaya,102919289,4,flat,966,Ciudad Lineal,true,3,true,40.466279,-3.6631806,Madrid,false,sale,1099000.0,6106.0,penthouse,Madrid,5,180.0,renew,false,20240830114937,2024-08-30T11:49:37Z
paseo de los Jacintos,102922909,5,chalet,364,Chamartín,false,null,true,40.4521387,-3.6664768,Madrid,false,sale,3000000.0,11152.0,chalet,Madrid,4,269.0,good,false,20240731223743,2024-07-31T22:37:43Z
paseo de los Jacintos,102922909,5,chalet,364,Chamartín,false,null,true,40.4521387,-3.6664768,Madrid,false,sale,3000000.0,11152.0,chalet,Madrid,4,269.0,good,false,20240830114933,2024-08-30T11:49:33Z
barrio Pacífico,102943137,2,flat,533,Retiro,true,2,true,40.4035271,-3.6790557,Madrid,false,sale,560000.0,4746.0,flat,Madrid,3,118.0,good,false,20240731223737,2024-07-31T22:37:37Z
barrio Pacífico,102943137,2,flat,886,Retiro,true,2,true,40.4035271,-3.6790557,Madrid,false,sale,560000.0,4746.0,flat,Madrid,3,118.0,good,false,20240731223738,2024-07-31T22:37:38Z
barrio Pacífico,102943137,2,flat,435,Retiro,true,2,true,40.4013866,-3.6816187,Madrid,false,sale,560000.0,4746.0,flat,Madrid,3,118.0,good,false,20240830114817,2024-08-30T11:48:17Z
calle de Ángel Ganivet,102943291,2,flat,376,Retiro,true,2,false,40.4075058,-3.6686711,Madrid,false,sale,690000.0,6449.0,flat,Madrid,3,107.0,good,false,20240830114818,2024-08-30T11:48:18Z
barrio Castilla,103019984,3,flat,487,Chamartín,true,2,true,40.468762,-3.6742055,Madrid,false,sale,1495000.0,5663.0,flat,Madrid,4,264.0,good,false,20240731223745,2024-07-31T22:37:45Z
barrio Castilla,103019984,3,flat,946,Chamartín,true,2,true,40.468762,-3.6742055,Madrid,false,sale,1495000.0,5663.0,flat,Madrid,4,264.0,good,true,20240830114936,2024-08-30T11:49:36Z
barrio Castilla,103019984,3,flat,487,Chamartín,true,2,true,40.468762,-3.6742055,Madrid,false,sale,1495000.0,5663.0,flat,Madrid,4,264.0,good,true,20240830114937,2024-08-30T11:49:37Z
calle de Oña,103073846,3,flat,913,Hortaleza,true,4,false,40.4874549,-3.6630178,Madrid,false,sale,410000.0,3015.0,flat,Madrid,4,136.0,good,false,20240731223746,2024-07-31T22:37:46Z
calle de O'Donnell,103094871,4,flat,555,Barrio de Salamanca,true,3,true,40.4202079,-3.673443,Madrid,false,sale,3195000.0,6946.0,flat,Madrid,6,460.0,renew,false,20240731223739,2024-07-31T22:37:39Z
calle de O'Donnell,103094871,4,flat,555,Barrio de Salamanca,true,3,true,40.4202079,-3.673443,Madrid,false,sale,3195000.0,6946.0,flat,Madrid,6,460.0,renew,false,20240830114825,2024-08-30T11:48:25Z
"calle de la Condesa de Venadito, 6",103103688,3,flat,380,Ciudad Lineal,true,9,true,40.4435275,-3.6560902,Madrid,false,sale,890000.0,4684.0,flat,Madrid,4,190.0,renew,false,20240731223742,2024-07-31T22:37:42Z
"calle de la Condesa de Venadito, 6",103103688,3,flat,380,Ciudad Lineal,true,9,true,40.4435275,-3.6560902,Madrid,false,sale,890000.0,4684.0,flat,Madrid,4,190.0,renew,false,20240830114839,2024-08-30T11:48:39Z
Sector 3,103122989,3,chalet,648,Sector 3,false,null,true,40.2855397,-3.7556471,Getafe,false,sale,595000.0,1865.0,chalet,Madrid,4,319.0,good,false,20240830235003,2024-08-30T23:50:03Z
Sector 3,103122989,3,chalet,789,Sector 3,false,null,true,40.2855397,-3.7556471,Getafe,false,sale,595000.0,1865.0,chalet,Madrid,4,319.0,good,false,20240830235004,2024-08-30T23:50:04Z
calle de Antonio Arias,103135168,2,flat,370,Retiro,true,null,false,40.4194203,-3.6713728,Madrid,false,sale,625000.0,5342.0,flat,Madrid,5,117.0,good,false,20240731223739,2024-07-31T22:37:39Z
barrio Guindalera,103135927,3,flat,891,Barrio de Salamanca,true,1,false,40.4443347,-3.662095,Madrid,false,sale,695000.0,4041.0,flat,Madrid,4,172.0,good,false,20240731223742,2024-07-31T22:37:42Z
barrio Guindalera,103135927,3,flat,891,Barrio de Salamanca,true,1,false,40.4443347,-3.662095,Madrid,false,sale,695000.0,4041.0,flat,Madrid,4,172.0,good,false,20240830114839,2024-08-30T11:48:39Z
avenida de Burgos,103147170,2,flat,850,Chamartín,true,13,false,40.4762813,-3.6768521,Madrid,false,sale,519900.0,4159.0,flat,Madrid,4,125.0,good,false,20240731223746,2024-07-31T22:37:46Z
avenida de Burgos,103147170,2,flat,850,Chamartín,true,13,false,40.4762813,-3.6768521,Madrid,false,sale,519900.0,4159.0,flat,Madrid,4,125.0,good,false,20240830114939,2024-08-30T11:49:39Z
avenida de Burgos,103147170,2,flat,835,Chamartín,true,13,false,40.4762813,-3.6768521,Madrid,false,sale,519900.0,4159.0,flat,Madrid,4,125.0,good,false,20240830114940,2024-08-30T11:49:40Z
"calle Honda, 21",103156589,2,flat,422,Centro,true,2,true,40.2813934,-3.7920145,Fuenlabrada,true,sale,249000.0,2515.0,flat,Madrid,3,99.0,newdevelopment,false,20240830235003,2024-08-30T23:50:03Z
barrio Lista,103163793,3,flat,420,Barrio de Salamanca,true,1,true,40.4306616,-3.6733612,Madrid,false,sale,1649000.0,9110.0,flat,Madrid,3,181.0,good,true,20240731223740,2024-07-31T22:37:40Z
barrio Lista,103163793,3,flat,133,Barrio de Salamanca,true,1,true,40.4295491,-3.6701876,Madrid,false,sale,1649000.0,9110.0,flat,Madrid,3,181.0,good,true,20240830114829,2024-08-30T11:48:29Z
calle de los Andaluces,103174321,2,flat,148,Puente de Vallecas,true,bj,false,40.3900519,-3.6353981,Madrid,false,sale,150000.0,2174.0,flat,Madrid,2,69.0,good,false,20240830114813,2024-08-30T11:48:13Z
avenida de los Almendros,103240573,7,chalet,325,Rivas Urbanizaciones,false,null,true,40.3634774,-3.5360576,Rivas-Vaciamadrid,false,sale,1390000.0,2116.0,chalet,Madrid,6,657.0,good,false,20240830235401,2024-08-30T23:54:01Z
barrio Ibiza,103242099,2,flat,934,Retiro,false,1,false,40.4223802,-3.6768973,Madrid,false,sale,875000.0,5872.0,flat,Madrid,3,149.0,good,true,20240731223739,2024-07-31T22:37:39Z
barrio Ibiza,103242099,2,flat,941,Retiro,false,1,false,40.4223802,-3.6768973,Madrid,false,sale,875000.0,5872.0,flat,Madrid,3,149.0,good,true,20240830114824,2024-08-30T11:48:24Z
barrio Ibiza,103242099,2,flat,934,Retiro,false,1,false,40.4223802,-3.6768973,Madrid,false,sale,875000.0,5872.0,flat,Madrid,3,149.0,good,true,20240830114825,2024-08-30T11:48:25Z
extremadura,103254398,1,flat,579,Centro,true,bj,true,40.281864,-3.7978451,Fuenlabrada,false,sale,118500.0,3485.0,studio,Madrid,0,34.0,renew,false,20240830235002,2024-08-30T23:50:02Z
calle de Arturo Soria,103267917,3,flat,269,Ciudad Lineal,true,6,true,40.4789413,-3.6660865,Madrid,false,sale,792000.0,4950.0,flat,Madrid,3,160.0,good,false,20240830114940,2024-08-30T11:49:40Z
calle de Alfredo Castro Camba,103269326,3,flat,701,Puente de Vallecas,true,bj,false,40.3848148,-3.670553,Madrid,false,sale,195000.0,1275.0,flat,Madrid,3,153.0,good,false,20240731223735,2024-07-31T22:37:35Z
calle de Alfredo Castro Camba,103269326,3,flat,750,Puente de Vallecas,true,bj,false,40.3848148,-3.670553,Madrid,false,sale,195000.0,1275.0,flat,Madrid,3,153.0,good,false,20240731223736,2024-07-31T22:37:36Z
calle de Alfredo Castro Camba,103269326,3,flat,701,Puente de Vallecas,true,bj,false,40.3848148,-3.670553,Madrid,false,sale,195000.0,1275.0,flat,Madrid,3,153.0,good,false,20240830114803,2024-08-30T11:48:03Z
